Order ID,Product,Category,Region,Sales,Date
c13f12a1,measure,Books,East,253.66,2024-08-01
51e6e0f9,gas,Furniture,South,817.49,2024-10-30
799d3d20,information,Groceries,North,334.32,2024-06-03
e622e169,until,Books,North,27.72,2024-11-13
50f7cff8,effect,Furniture,West,209.64,2024-09-10
a06d9646,some,Clothing,South,512.34,2024-02-12
99e06c48,apply,Groceries,North,723,2024-07-22
8361fb66,pass,Books,East,420.94,2024-09-21
b730066c,may,Groceries,South,505.39,2024-06-26
512d9471,do,Clothing,East,798.99,2024-08-20
9dd1ebce,memory,Groceries,South,899.46,2024-03-30
ef3d7145,friend,Groceries,North,19.09,2024-08-27
5dfad1da,onto,Electronics,South,262.26,2024-07-09
1f7cc5fe,away,Clothing,South,257.31,2024-01-03
807f3db6,group,Books,South,543.13,2024-05-16
a151dd82,environment,Groceries,West,803.62,2024-06-16
531bf3f6,oil,Books,West,236.75,2024-05-29
b98ead09,than,Books,South,418.24,2024-06-14
27854120,book,Furniture,West,497.04,2024-10-23
76516135,way,Furniture,West,87.62,2024-09-15
0388f657,tax,Clothing,South,868.3,2024-02-16
5e06de3e,process,Books,West,628.5,2024-10-19
2cec807a,return,Clothing,East,817.01,2024-06-17
8f820d7f,join,Furniture,South,208.94,2024-10-03
68dcd1b8,nature,Electronics,South,859.15,2024-10-15
ea054da6,keep,Furniture,West,863.75,2024-05-19
e562f81c,source,Groceries,East,695.29,2024-08-24
26c1f1a1,other,Furniture,South,247.55,2024-06-08
814e2ddd,attention,Books,North,487.38,2024-03-22
6f9f2b11,imagine,Groceries,North,949.36,2024-08-23
6134827a,traditional,Clothing,North,674.41,2024-09-16
19a08dac,hand,Furniture,West,561.32,2024-04-25
5c84d637,throw,Electronics,East,187.6,2024-09-04
b7ff0d4b,fine,Clothing,East,33.63,2024-09-21
b1d3b16c,after,Groceries,South,146.7,2024-06-27
d923b111,join,Clothing,North,879.95,2024-06-24
5a16aa53,common,Books,South,501.56,2024-09-04
919dd90d,word,Clothing,North,854.83,2024-08-28
3236d237,daughter,Books,West,272.67,2024-09-09
a85190e2,wind,Furniture,West,816.62,2024-08-16
f903beee,bed,Groceries,East,185.1,2024-08-17
007f0875,important,Electronics,North,724.24,2024-04-03
50ba8341,understand,Clothing,East,764.62,2024-08-04
7df71edb,floor,Groceries,South,213.7,2024-09-10
df9ce58b,because,Groceries,West,677.13,2024-10-28
24fb5721,choice,Furniture,North,118.52,2024-08-22
b05be60e,mention,Electronics,North,420.51,2024-06-20
f1095de9,year,Clothing,West,24.96,2024-06-16
478492f7,cause,Clothing,North,821.11,2024-08-19
ef1ed8b9,successful,Books,West,904.32,2024-01-22
57d52809,source,Electronics,North,467.22,2024-09-21
4ae15304,social,Furniture,North,339.54,2024-07-23
b7041532,prepare,Furniture,South,85.64,2024-02-24
86893de3,tend,Books,East,935.46,2024-07-25
e21a2113,partner,Books,South,343.76,2024-04-10
f88fb9ce,indicate,Books,South,797.82,2024-04-02
a1d56e01,say,Electronics,South,563.27,2024-09-10
c3a40af7,east,Electronics,South,644.89,2024-08-15
d0b0a354,rather,Clothing,East,826.8,2024-09-10
cd97ed1d,training,Furniture,North,63.36,2024-01-03
e1ce284a,modern,Furniture,West,24.84,2024-10-29
13447fdd,record,Books,South,684.06,2024-01-22
9e900d9c,price,Books,North,36.91,2024-08-07
ae7b62d2,close,Clothing,North,341.46,2024-01-06
b8a717c3,reveal,Books,West,34.2,2024-06-13
617c0bc8,reveal,Clothing,North,272.18,2024-04-27
0a978a1d,consumer,Furniture,North,586.12,2024-03-01
ef096168,traditional,Electronics,West,863.16,2024-03-26
4b560dd5,water,Clothing,West,892.26,2024-08-04
30a7680d,become,Electronics,East,232.53,2024-09-22
cf2c32a0,wind,Clothing,South,952.06,2024-05-30
bab91e16,owner,Clothing,South,218.21,2024-07-12
5b3032a2,note,Electronics,South,195.99,2024-05-16
42c5b929,worry,Electronics,North,832.16,2024-09-11
eb91103f,turn,Furniture,South,998.17,2024-09-18
98b5a1ff,growth,Books,West,300.55,2024-05-01
cf0be8e6,order,Books,East,79.15,2024-08-14
4dc22cbf,player,Electronics,South,591.29,2024-08-01
bcbef9b1,treatment,Electronics,West,702.38,2024-01-25
3139b4b8,several,Books,East,545.21,2024-02-18
dc9dbe36,check,Groceries,East,549.72,2024-01-21
9454b03a,realize,Books,East,753.55,2024-04-15
0a95e91d,among,Books,East,698,2024-01-25
af7ca360,mother,Clothing,North,939.86,2024-07-03
7082224f,president,Books,North,320.11,2024-05-03
81f6c020,month,Books,South,533.91,2024-01-22
3086e8f8,performance,Groceries,East,584.54,2024-04-02
6884a48f,although,Books,West,274.62,2024-07-09
1077e2af,quickly,Groceries,South,23.43,2024-08-29
1b3a161c,per,Clothing,South,310.27,2024-08-11
b80c77f4,so,Furniture,South,514.08,2024-01-21
de40b940,send,Books,East,571.38,2024-10-03
1958278d,it,Groceries,East,532.52,2024-01-03
c4927aa5,hope,Books,South,274.15,2024-07-09
9c88573f,instead,Groceries,North,290.18,2024-08-21
d1bc1830,positive,Electronics,West,956.7,2024-08-16
63c90279,tonight,Clothing,East,378.17,2024-03-12
52263734,look,Furniture,South,848.54,2024-10-20
2e616caa,soon,Electronics,East,743.58,2024-04-13
5ca7851b,cell,Electronics,West,190.22,2024-01-12
8181460c,join,Books,North,222.64,2024-06-04
b95c97a9,church,Books,South,226.77,2024-10-27
63710eb6,author,Books,West,209.61,2024-11-16
91e86774,across,Electronics,East,135.47,2024-05-24
355c226c,eight,Electronics,East,28.81,2024-10-13
1d507897,city,Books,West,103.84,2024-04-14
21a4fa81,real,Electronics,South,452.23,2024-04-10
334314e9,throughout,Furniture,West,935.86,2024-01-25
716b9fb0,fall,Groceries,West,265.89,2024-10-30
86dfcf33,career,Groceries,South,688.14,2024-08-18
fe056ff7,huge,Clothing,North,21.45,2024-10-20
8e9a65a8,probably,Groceries,North,96.89,2024-05-23
c8579b70,successful,Books,South,730.9,2024-03-06
94ea50b6,require,Clothing,West,419.97,2024-09-12
66ef8586,finally,Furniture,West,23.26,2024-11-15
55c0339e,treat,Electronics,North,684.85,2024-08-20
e3fe8ef7,structure,Clothing,East,166.49,2024-07-17
a6c5bcbd,career,Furniture,West,238.39,2024-01-28
23288a98,raise,Electronics,West,260.7,2024-11-05
dc28f903,wish,Furniture,East,826.42,2024-01-24
fa2a6687,off,Electronics,North,793.05,2024-08-18
2bbd456b,at,Electronics,West,823.19,2024-07-09
a6e1b2ec,under,Electronics,North,699.52,2024-09-13
23fe17dd,find,Furniture,East,873.67,2024-02-12
2abe80e9,machine,Electronics,North,644.89,2024-05-03
1d024f51,network,Electronics,West,931.82,2024-06-13
ebe19575,fly,Electronics,South,904.14,2024-09-11
7169d98c,property,Groceries,East,898.43,2024-06-28
9020fbb5,large,Furniture,East,465.39,2024-08-12
25450537,story,Groceries,South,271.65,2024-05-19
c434d850,rate,Books,West,673.38,2024-10-22
fb643327,participant,Groceries,East,88.75,2024-11-07
db04aa11,at,Books,South,303.96,2024-03-19
1f7b27fe,sense,Clothing,South,393.53,2024-01-06
64b8732c,everybody,Groceries,West,828,2024-01-08
57b79f75,wait,Groceries,North,83.72,2024-05-25
a308b2c0,human,Groceries,South,934.26,2024-01-29
6e832472,discover,Groceries,East,702.16,2024-05-13
7c0da302,news,Books,South,142.1,2024-09-20
6624fcb8,decision,Electronics,South,181.24,2024-07-17
ba3bd021,beautiful,Clothing,North,895.9,2024-07-10
9fd6bc52,citizen,Groceries,North,587.45,2024-07-02
acbf4152,side,Electronics,West,671.37,2024-11-13
4626d323,measure,Electronics,East,685.41,2024-06-28
1da1bb17,sometimes,Books,South,207,2024-05-28
d4f0be1e,PM,Groceries,East,142.71,2024-10-05
9b4f9c0d,remain,Furniture,West,621.83,2024-10-08
f4ea933f,TV,Furniture,West,294.14,2024-02-18
c9c190c2,increase,Clothing,East,733.81,2024-05-17
9956e04d,whole,Clothing,West,253.41,2024-07-07
96f2879d,resource,Groceries,West,101.67,2024-03-17
44e3f706,everyone,Electronics,East,943.84,2024-07-19
b2ef336b,continue,Clothing,West,72.59,2024-08-17
aad00ddf,character,Electronics,West,628.84,2024-03-05
c9387317,of,Electronics,North,194.63,2024-06-24
78bc99d9,anyone,Furniture,North,577.53,2024-04-13
833fd70d,know,Furniture,North,962.71,2024-07-06
931dd5d4,authority,Clothing,West,289.36,2024-03-15
d4eddf7c,consumer,Clothing,South,220.51,2024-11-09
27424c19,white,Groceries,South,598.13,2024-07-27
dbde7038,fire,Clothing,North,872.23,2024-03-19
42d7a818,think,Books,South,13.52,2024-11-03
0f7ba73f,beat,Books,West,204.82,2024-01-01
5a7d6278,pass,Electronics,West,24.48,2024-04-30
326cc798,follow,Groceries,West,937.17,2024-10-10
f4946a16,popular,Books,East,887.28,2024-03-09
7b01c79b,most,Furniture,North,12.64,2024-06-09
c2fb2523,cup,Groceries,West,148.85,2024-02-19
ecbafb03,per,Furniture,North,552.29,2024-10-13
692f5422,high,Clothing,East,531.31,2024-01-24
f959b099,western,Books,West,908.89,2024-04-20
c0b2cfe8,trouble,Electronics,South,564.59,2024-05-09
76b08ca8,realize,Clothing,West,76.15,2024-06-02
7ac0d06a,study,Furniture,West,282.82,2024-01-11
ff497c05,who,Clothing,East,318.19,2024-05-15
7256fa24,art,Books,West,54.16,2024-01-02
0ca103a0,song,Clothing,West,674.78,2024-01-30
740057f7,method,Clothing,North,347.2,2024-05-07
38f573ba,send,Electronics,East,631.73,2024-05-05
6c6e31d6,easy,Furniture,North,711.65,2024-09-20
1b07c084,tonight,Electronics,North,327.44,2024-03-06
28cb44bb,recently,Books,South,739.57,2024-01-07
84975c2f,house,Furniture,East,285.03,2024-08-24
ed9feea6,serious,Electronics,East,712.41,2024-02-12
b4a71bf8,again,Groceries,East,457.49,2024-06-12
ca758731,prove,Groceries,West,616.52,2024-06-04
a4137397,discuss,Furniture,East,879.71,2024-08-03
f1d2ab04,leader,Electronics,East,865.67,2024-09-17
534c030b,item,Groceries,East,830.34,2024-05-11
009ecd51,very,Electronics,East,186.76,2024-08-23
9f9e0982,course,Electronics,South,235.41,2024-05-22
898ff430,head,Groceries,North,290.49,2024-07-22
0463aad0,budget,Books,North,787.34,2024-01-23
2b51e343,artist,Books,South,12.74,2024-11-03
02d3ae4f,determine,Clothing,East,127.67,2024-05-17
1e749024,green,Clothing,North,306.26,2024-03-24
c28a2c5e,bag,Furniture,South,864.13,2024-04-17
d2772065,white,Groceries,South,784.74,2024-01-09
aa99a341,really,Groceries,East,335.39,2024-02-28
7637146c,point,Clothing,North,939.25,2024-10-16
8323359e,understand,Books,East,478.92,2024-04-14
9fbd3e01,song,Books,West,931.2,2024-03-08
a857b917,road,Groceries,West,496.04,2024-08-08
da26790c,fly,Groceries,East,737.67,2024-03-02
b3b3bac5,determine,Furniture,East,788.13,2024-09-20
ca39a3a9,behavior,Clothing,East,535.4,2024-10-04
d0f2636c,part,Clothing,West,461.89,2024-07-06
da7be58a,mouth,Electronics,East,945.48,2024-05-11
bfbb3086,wife,Groceries,East,838.98,2024-05-26
ff2cfb86,street,Groceries,South,729.39,2024-05-31
fb2e880e,seem,Furniture,West,107.99,2024-01-10
d553fb14,network,Clothing,East,356.19,2024-04-07
87f25c1a,forget,Clothing,North,755.64,2024-09-26
ee69f505,by,Electronics,South,933.94,2024-11-12
7f7c41ca,test,Groceries,South,665,2024-04-15
07c7a0dc,live,Groceries,East,499.64,2024-03-01
6c2dda73,fund,Electronics,West,758.52,2024-03-26
f750e963,learn,Books,East,737.22,2024-03-30
4661b49d,within,Books,East,506.41,2024-10-19
9bc091e0,east,Electronics,South,141.93,2024-08-28
c9f9df17,move,Electronics,South,588.66,2024-04-29
1b33a061,determine,Clothing,South,432.57,2024-03-27
93fac52f,certainly,Clothing,East,978.92,2024-09-02
6790e70f,evidence,Furniture,South,733.7,2024-06-11
0bebcd90,item,Groceries,North,833.26,2024-01-01
1ee8f27f,friend,Books,East,678.77,2024-10-08
dce626ae,room,Electronics,East,119.99,2024-05-19
c87af7dd,every,Electronics,North,66.08,2024-07-11
4e5341f3,remember,Groceries,North,132.48,2024-11-07
3f712ef4,class,Groceries,North,322.29,2024-09-07
aa55f298,themselves,Books,South,617.94,2024-08-06
8769e3cc,can,Books,East,206.64,2024-01-17
27b2242b,result,Furniture,East,822.6,2024-05-10
10caba1b,candidate,Furniture,East,576.1,2024-10-15
8cff8e5b,like,Furniture,North,777.55,2024-05-16
e4749243,simple,Groceries,East,131.75,2024-05-14
a40446a5,edge,Electronics,West,624.45,2024-07-30
8c551cac,keep,Electronics,North,750.73,2024-07-13
2831975c,drive,Electronics,East,89.86,2024-05-22
a7cfaa13,hot,Books,South,589.08,2024-08-16
eedc6630,ahead,Electronics,West,527.47,2024-01-19
5d8f7cb4,treatment,Furniture,South,440.63,2024-03-29
8c0d9f1c,hospital,Books,East,960.98,2024-04-10
01e3155a,raise,Furniture,South,645.57,2024-09-05
5e6b110e,position,Books,West,683.35,2024-04-03
20da6c83,society,Furniture,East,497.8,2024-08-26
b54de70b,yourself,Furniture,North,393.28,2024-05-01
c47a15e9,about,Clothing,South,65.1,2024-02-21
38c451f3,production,Clothing,South,785.05,2024-04-23
680e98f2,believe,Clothing,North,871.66,2024-01-30
7bb09048,information,Books,North,915.38,2024-07-09
ebdb794d,song,Books,South,130.89,2024-04-14
33d9493a,space,Electronics,South,75.57,2024-10-01
a496be50,Mrs,Books,East,269,2024-07-21
fe69949f,it,Electronics,West,371.09,2024-06-14
ede328f8,over,Clothing,North,396.33,2024-07-19
59667f1c,require,Books,East,163.77,2024-10-09
d8be0adb,tend,Clothing,East,846.14,2024-05-20
f939942d,seat,Groceries,East,159.01,2024-04-13
14122742,research,Books,North,243.7,2024-05-12
2b48c143,star,Books,South,898.19,2024-01-13
bc3ad618,then,Furniture,South,460.11,2024-02-18
5f005325,science,Clothing,North,301.38,2024-03-17
a3a45cd3,major,Groceries,South,209.63,2024-02-17
dda23ddf,along,Groceries,East,316.9,2024-09-08
729cf707,new,Groceries,West,271.1,2024-08-12
d2aa3d52,mother,Furniture,West,540.39,2024-07-21
29929602,employee,Books,North,979.56,2024-07-19
16343397,size,Electronics,North,980.74,2024-01-14
d8c0b438,actually,Electronics,North,534.63,2024-01-31
502cfa70,PM,Clothing,West,967,2024-01-01
e6ea29f5,past,Furniture,North,49.33,2024-03-23
7dd59d09,again,Groceries,East,871.18,2024-02-27
5993def7,thousand,Electronics,West,867.1,2024-09-01
5fe5b7aa,shoulder,Groceries,West,594.83,2024-09-06
e0dc9eac,turn,Clothing,West,955.6,2024-02-17
529672b2,fine,Furniture,East,453.67,2024-01-07
b6adbbfe,risk,Electronics,West,714.97,2024-09-05
1b5ba2b4,style,Electronics,South,362.39,2024-03-03
7910dac2,against,Furniture,South,77.33,2024-10-06
9b439765,media,Furniture,West,331.29,2024-07-08
46cb5399,politics,Furniture,North,668.65,2024-09-02
b86b71fd,mission,Groceries,West,215.91,2024-03-02
d3ccaf4a,tend,Electronics,West,351.99,2024-08-13
b40783b5,small,Electronics,West,365.91,2024-03-09
96d63596,rich,Books,East,910.73,2024-06-22
493feb0d,southern,Groceries,East,714.29,2024-08-30
8e8f392d,part,Electronics,East,793.01,2024-10-30
9b08a246,front,Furniture,North,542.9,2024-09-16
fbd4e95d,price,Electronics,West,46.79,2024-03-25
03d3c7d6,great,Clothing,North,726.82,2024-07-01
bf89edcd,question,Books,West,830.38,2024-04-23
64f3476b,among,Furniture,South,53.87,2024-03-22
3a37d5d4,security,Groceries,West,187.38,2024-07-30
2ba4d07c,push,Electronics,North,786.51,2024-09-29
129f4811,rule,Groceries,South,652.52,2024-03-22
6ca6877b,view,Electronics,North,190.6,2024-04-14
4c8e9e4e,ok,Electronics,South,24.58,2024-03-09
555f4c69,attorney,Books,North,707.63,2024-03-12
62d8be14,identify,Clothing,East,93.16,2024-04-06
1552b2be,campaign,Groceries,South,591.81,2024-09-03
0e767bcc,safe,Electronics,South,675.78,2024-04-22
071f65d6,hour,Groceries,North,503.79,2024-01-19
e7742f57,main,Electronics,South,428.94,2024-10-02
dee4f64d,year,Books,South,191.23,2024-08-12
d145a6ba,age,Clothing,North,397.04,2024-02-23
c862533d,ago,Clothing,West,592.23,2024-03-06
d29514b5,indicate,Books,East,213.77,2024-09-28
6d46e646,head,Electronics,North,818.68,2024-01-27
20ad5a49,method,Furniture,East,13.1,2024-03-15
284e666f,occur,Clothing,North,418.39,2024-05-01
c3a95599,by,Furniture,East,632.69,2024-01-18
80cbc05d,organization,Books,North,258.08,2024-04-03
c1565807,season,Books,East,632.21,2024-03-03
ec724af0,lead,Furniture,South,839.11,2024-09-10
7a152844,picture,Groceries,North,10.91,2024-08-26
c3c0d54a,really,Clothing,South,982.33,2024-07-31
5676bfb0,itself,Books,South,99.64,2024-03-08
79766cb2,measure,Groceries,North,623.84,2024-10-01
9b2de903,eat,Electronics,West,265.57,2024-08-09
7ce0876e,fear,Clothing,East,539.72,2024-10-01
1458f9e5,scene,Books,West,736.31,2024-03-27
a8c8d5a1,wall,Groceries,South,446.57,2024-08-13
4b42af28,ask,Groceries,South,374.34,2024-10-08
4eab0362,require,Books,South,350.8,2024-07-03
a675afb3,feel,Furniture,South,446.5,2024-05-21
de6c739d,car,Books,North,611.79,2024-02-23
c638d82f,easy,Groceries,West,194.43,2024-06-20
014c3943,doctor,Groceries,East,849.46,2024-10-29
134b2b45,man,Groceries,West,72.41,2024-03-18
26ec0b7f,structure,Electronics,East,177.76,2024-04-08
911f4542,development,Electronics,South,368.54,2024-04-17
6c64dbb6,training,Clothing,North,640.67,2024-09-25
c7264174,experience,Books,East,128.32,2024-04-09
552c8954,describe,Clothing,West,29.76,2024-02-08
d7ae8b1b,degree,Furniture,South,660.49,2024-04-21
97c4d630,occur,Electronics,North,434.83,2024-02-28
b591e046,study,Furniture,West,619.4,2024-10-05
fe90810a,ahead,Clothing,East,144.75,2024-09-09
39603f3e,win,Books,North,480.34,2024-07-07
f4565680,fly,Books,West,466,2024-07-05
6432430d,others,Groceries,East,892.88,2024-10-04
61a49d3f,will,Books,East,760.45,2024-03-09
23afc284,wall,Clothing,North,922.85,2024-03-26
d5c66c93,effort,Clothing,North,524.14,2024-01-26
ade0386c,green,Clothing,South,821.6,2024-03-03
61ea3e96,have,Electronics,East,538.61,2024-09-04
59786dbb,thing,Furniture,East,380.79,2024-07-23
f3a80c8c,exist,Clothing,South,950.5,2024-08-07
01123b70,source,Furniture,East,682.85,2024-03-20
5782679c,size,Clothing,North,840.71,2024-02-09
dc811cda,camera,Furniture,South,67.95,2024-10-18
0fa4a906,environmental,Clothing,West,197.42,2024-03-18
c7d4c373,back,Electronics,West,576.07,2024-07-23
189cf46e,whose,Groceries,North,132.91,2024-04-27
4cef3bf8,move,Books,West,478.15,2024-02-06
98847a35,run,Furniture,East,131.7,2024-03-15
049db954,above,Books,North,679.2,2024-07-31
d4f9cd4b,whole,Clothing,South,136.83,2024-07-31
79e2e15a,notice,Groceries,West,389.67,2024-07-14
5db261ce,bed,Books,North,796.29,2024-07-11
f2ae418c,remain,Electronics,North,677.14,2024-05-26
b07fca09,toward,Furniture,East,738.01,2024-02-04
fd24e7fe,right,Electronics,North,675.41,2024-06-15
4b658a33,likely,Furniture,East,575.5,2024-07-24
de7e88e7,young,Books,West,495.48,2024-10-21
6db9d121,set,Furniture,East,329.05,2024-07-03
4254b13c,skill,Clothing,West,928.02,2024-10-24
aa152315,grow,Furniture,North,873.77,2024-09-29
2f2e2223,air,Furniture,South,481.52,2024-02-16
45f21121,often,Books,North,993.15,2024-04-22
b8916ada,nation,Furniture,North,413.05,2024-07-06
d2deb20c,side,Groceries,North,339.69,2024-10-26
8f7eb74c,sense,Groceries,North,347.98,2024-10-26
295f585f,skill,Groceries,South,496.63,2024-09-30
f4c1c29c,method,Furniture,South,263.72,2024-06-29
3e47b990,recognize,Books,West,292.38,2024-04-17
7437bd2e,agent,Groceries,East,485.09,2024-10-30
fd39e87d,political,Furniture,North,749.32,2024-10-24
3341ae05,professional,Clothing,West,556.7,2024-10-27
abf2a431,heavy,Electronics,South,536.56,2024-09-06
45ab206a,western,Groceries,East,743.98,2024-11-04
132c4fb8,health,Books,East,864.06,2024-07-06
359290c8,ball,Furniture,North,236.45,2024-06-09
cc9cce01,home,Groceries,North,159.5,2024-06-20
e4dc5e25,right,Clothing,East,443.1,2024-03-31
68017cc3,room,Furniture,North,894.01,2024-10-05
aab9f925,discuss,Electronics,North,917.5,2024-06-16
54bc98c5,program,Furniture,East,876.21,2024-06-15
5601ae29,crime,Groceries,East,679.41,2024-10-15
5845993f,reflect,Books,East,751.53,2024-02-05
2d3d8b7e,hope,Books,North,825.67,2024-03-14
84b65115,girl,Furniture,East,596.33,2024-08-28
7eceaa40,not,Electronics,West,120.44,2024-09-27
82135028,professional,Furniture,East,375.76,2024-09-20
abe78bcf,yourself,Clothing,West,938.3,2024-09-01
e15d8007,vote,Electronics,North,338.05,2024-09-24
fb40ec27,look,Groceries,West,359.59,2024-06-20
bb0944a8,quickly,Furniture,East,776.39,2024-07-16
645fd096,plan,Groceries,West,425.72,2024-04-29
f71fdc99,value,Furniture,East,361.33,2024-06-23
76d9e43a,subject,Clothing,North,282.9,2024-06-10
5fc843f6,level,Books,North,930.79,2024-05-27
fa808f18,money,Electronics,South,790.92,2024-06-24
dd1cb2f9,draw,Furniture,East,957.05,2024-03-06
ed18a254,lead,Furniture,West,798.66,2024-11-03
672f86db,my,Clothing,South,648.59,2024-05-29
da4ef7fa,hold,Furniture,East,374.02,2024-09-23
901f14c5,child,Groceries,South,445.24,2024-01-30
c2f57d9c,positive,Furniture,South,113.68,2024-07-17
114c2943,soldier,Books,South,670.2,2024-03-11
fd803d57,scientist,Furniture,East,531.36,2024-04-29
ae844747,region,Books,West,494.84,2024-05-19
127d94ca,drive,Electronics,East,690.5,2024-06-26
738e9f60,among,Clothing,East,657.78,2024-10-18
e8307183,financial,Furniture,East,194.84,2024-06-06
10a018c8,name,Clothing,East,709.09,2024-04-08
7aa21d51,ever,Books,South,279.03,2024-07-08
2642ae1a,fire,Clothing,West,315.36,2024-10-27
640542cc,owner,Electronics,South,51.75,2024-05-11
f5ed01c0,big,Furniture,West,850.48,2024-09-04
a919df37,response,Groceries,East,285.11,2024-05-08
3092f665,young,Groceries,South,173.49,2024-08-17
04813fe4,to,Books,West,935.45,2024-04-24
21785b8b,information,Groceries,North,399,2024-07-11
9cf131c6,speak,Electronics,East,475.27,2024-11-08
f185820a,maintain,Electronics,North,198.91,2024-01-08
152c185b,yes,Clothing,East,960.29,2024-02-14
c8ea62c1,imagine,Electronics,North,101.43,2024-07-15
ffb88f8b,couple,Electronics,South,495.64,2024-01-26
8218e078,house,Books,South,53.28,2024-04-27
36708380,stage,Electronics,South,881.8,2024-07-08
eb3e7e90,Democrat,Electronics,West,782.85,2024-11-11
1e4f970a,Democrat,Furniture,West,117.87,2024-09-14
ad6f8cae,create,Groceries,North,898.75,2024-08-16
2e005d48,question,Clothing,West,964.93,2024-08-01
da3748dc,visit,Electronics,South,42.81,2024-01-20
ca2eb02c,hope,Books,East,369.95,2024-01-20
4f203b27,group,Electronics,East,39.94,2024-07-10
0a974289,head,Clothing,East,430.24,2024-06-11
ce14fb6c,discussion,Groceries,East,81.11,2024-06-14
e43a7dc6,people,Groceries,East,565.59,2024-04-14
8d837628,there,Groceries,South,796.69,2024-04-10
307aa0a4,glass,Clothing,East,768.56,2024-03-20
e634e462,pressure,Books,West,258.72,2024-09-22
2d59fc20,central,Furniture,North,844.22,2024-08-11
32bc51cb,scene,Electronics,South,39.79,2024-03-16
554f00e9,discussion,Groceries,South,310.95,2024-02-06
acd76724,often,Books,North,649.57,2024-08-11
b651668f,moment,Clothing,North,494.83,2024-07-12
ec187070,tonight,Furniture,North,156.02,2024-10-03
221b227a,adult,Clothing,East,462.37,2024-05-14
d75419ef,policy,Groceries,North,141.57,2024-06-20
758e7f67,argue,Clothing,West,349.78,2024-07-26
eaeac16a,later,Electronics,North,198.43,2024-08-29
adec6735,door,Books,South,556.69,2024-08-13
ba7dcdea,term,Furniture,West,89.16,2024-06-03
59975d07,series,Electronics,East,420.08,2024-01-15
3b674bbf,brother,Furniture,North,237.56,2024-01-11
a45dbc18,key,Furniture,East,769.82,2024-03-23
50f416f3,form,Electronics,North,746.69,2024-05-24
deb84c5f,capital,Books,South,487.66,2024-09-02
31ed9766,forget,Books,South,358.85,2024-07-02
7a9f4c0c,maintain,Groceries,North,447.12,2024-02-25
9dd08866,individual,Furniture,East,516.66,2024-06-05
7b01faf6,case,Books,North,505.27,2024-05-03
fab3b7e1,film,Groceries,East,904.11,2024-02-07
2dfea50a,moment,Groceries,North,180.13,2024-08-31
221ea270,draw,Clothing,South,188.93,2024-09-15
19852fd0,quite,Books,South,119.52,2024-04-18
74d48419,development,Groceries,North,894.23,2024-08-04
a64a2cc6,consider,Clothing,West,760.62,2024-03-14
7cc93018,present,Clothing,East,734.29,2024-01-07
a4f5e6f8,assume,Furniture,West,392.9,2024-01-20
d2b85085,off,Furniture,South,997.9,2024-04-18
64be20a9,seek,Clothing,East,966.82,2024-04-12
c7933192,small,Clothing,North,251.14,2024-07-30
f860e94d,else,Clothing,East,426.06,2024-02-22
9659e0da,support,Electronics,North,506.14,2024-02-06
e691b625,company,Clothing,West,732.24,2024-03-29
42ea5420,north,Clothing,West,779.47,2024-02-22
0c998ea2,lot,Clothing,South,79.5,2024-01-03
57d66c47,prevent,Groceries,South,569.75,2024-06-24
d8ea3e21,listen,Electronics,North,49.55,2024-02-12
b149f8d8,behavior,Groceries,North,982.41,2024-06-24
c622fda3,technology,Electronics,West,940.82,2024-09-30
dd0edd66,note,Groceries,South,180.57,2024-05-18
487e0753,explain,Books,East,861.48,2024-06-29
c7fc6006,reduce,Groceries,East,690.53,2024-05-02
780ca6f3,pattern,Furniture,West,125.93,2024-07-30
86c4b281,around,Clothing,East,201.37,2024-06-11
fb2e1486,pretty,Furniture,North,314.58,2024-02-23
a4e9223d,five,Groceries,North,754.94,2024-10-30
71df622a,others,Clothing,South,490.99,2024-02-19
ddffcc65,Congress,Electronics,West,879.13,2024-09-20
491800dc,reach,Groceries,North,376.34,2024-10-19
dc3c1de4,determine,Books,East,492.05,2024-05-13
ecaa8ef1,very,Clothing,South,130.38,2024-10-02
add52f1c,seat,Furniture,North,615.23,2024-02-01
39f4af19,decade,Books,North,867.71,2024-11-06
38ede0a6,understand,Electronics,South,735.14,2024-05-29
fd4add69,each,Books,East,267.83,2024-01-31
7ee9e480,answer,Groceries,South,687.57,2024-03-05
c7fbcb0e,ten,Clothing,West,31.12,2024-05-15
407f45b6,share,Furniture,South,626.29,2024-08-15
a7eed165,market,Clothing,South,352.72,2024-10-17
1b863d8a,later,Clothing,West,700.17,2024-11-15
c759b4c1,federal,Electronics,North,174.48,2024-01-26
9369e366,stop,Clothing,West,553.16,2024-04-01
c48faa24,project,Electronics,East,147.97,2024-04-24
e5c039fa,those,Groceries,North,843.98,2024-06-04
09440757,whether,Groceries,East,164.6,2024-05-10
f4a181ab,sort,Electronics,South,318.45,2024-08-19
d7242508,body,Books,South,995.46,2024-01-02
80ad44d7,television,Electronics,East,36.06,2024-04-23
92d720b7,fact,Clothing,North,443.75,2024-07-20
de030407,door,Electronics,East,181.59,2024-04-24
6c66f27d,almost,Books,South,221.42,2024-10-30
b7ec61af,friend,Electronics,West,389.83,2024-01-04
10cffa1c,our,Groceries,East,196.17,2024-08-07
a348a601,recent,Furniture,West,724.78,2024-04-20
0f58d755,throw,Books,South,280.17,2024-01-11
a22f2695,under,Clothing,East,447.4,2024-05-13
12d73cef,husband,Clothing,South,736.45,2024-11-01
